prompt_id,category,technique,downstream_model,optimizer_model,live,orig_tokens,opt_tokens,tokens_saved,token_reduction_pct,optimizer_overhead_tokens,energy_wh_before,energy_wh_after,energy_wh_optimizer,energy_saved_wh,energy_reduction_pct,cost_usd_before,cost_usd_after,cost_saved_usd,gco2e_saved,quality_score
regex_help,short,baseline,gpt-4.1-mini,gpt-4o-mini,False,26,26,0,0.0,0,0.042773845635321876,0.042773845635321876,0.0,0.0,0.0,0.0007304,0.0007304,0.0,0.0,1.0
regex_help,short,rule_based,gpt-4.1-mini,gpt-4o-mini,False,26,21,5,19.231,0,0.042773845635321876,0.042714863498483316,0.0,5.8982136838560406e-05,0.138,0.0007304,0.0007283999999999999,2.0000000000000486e-06,2.3592854735424162e-05,0.99
regex_help,short,llm_rewrite,gpt-4.1-mini,gpt-4o-mini,False,26,15,11,42.308,101,0.042773845635321876,0.04264408493427705,0.001944051230198854,0.00012976070104482595,0.303,0.0007304,0.000726,4.3999999999999985e-06,5.190428041792691e-05,0.947
regex_help,short,agentic,gpt-4.1-mini,gpt-4o-mini,False,26,15,11,42.308,267,0.042773845635321876,0.04264408493427705,0.0048318166498146275,0.00012976070104482595,0.303,0.0007304,0.000726,4.3999999999999985e-06,5.190428041792691e-05,0.947
regex_help,short,baseline,gpt-3.5-turbo,gpt-4o-mini,False,26,26,0,0.0,0,0.08554769127064375,0.08554769127064375,0.0,0.0,0.0,0.000688,0.000688,0.0,0.0,1.0
regex_help,short,rule_based,gpt-3.5-turbo,gpt-4o-mini,False,26,21,5,19.231,0,0.08554769127064375,0.08542972699696663,0.0,0.00011796427367712081,0.138,0.000688,0.0006855,2.5000000000000066e-06,4.7185709470848325e-05,0.99
regex_help,short,llm_rewrite,gpt-3.5-turbo,gpt-4o-mini,False,26,15,11,42.308,101,0.08554769127064375,0.0852881698685541,0.001944051230198854,0.0002595214020896519,0.303,0.000688,0.0006825,5.5000000000000795e-06,0.00010380856083585382,0.947
regex_help,short,agentic,gpt-3.5-turbo,gpt-4o-mini,False,26,15,11,42.308,267,0.08554769127064375,0.0852881698685541,0.0048318166498146275,0.0002595214020896519,0.303,0.000688,0.0006825,5.5000000000000795e-06,0.00010380856083585382,0.947
sys_support,system,baseline,gpt-4o,gpt-4o-mini,False,127,127,0,0.0,0,0.17586113919784294,0.17586113919784294,0.0,0.0,0.0,0.0048175,0.0048175,0.0,0.0,1.0
sys_support,system,rule_based,gpt-4o,gpt-4o-mini,False,127,120,7,5.512,0,0.17586113919784294,0.17553083923154703,0.0,0.0003302999662959105,0.188,0.0048175,0.0048,1.7500000000000154e-05,0.0001321199865183531,1.0
sys_support,system,llm_rewrite,gpt-4o,gpt-4o-mini,False,127,101,26,20.472,288,0.17586113919784294,0.17463431075160094,0.009389956184698348,0.001226828446242001,0.698,0.0048175,0.0047525,6.499999999999995e-05,0.0004907313784967837,0.862
sys_support,system,agentic,gpt-4o,gpt-4o-mini,False,127,101,26,20.472,641,0.17586113919784294,0.17463431075160094,0.014042467138523761,0.001226828446242001,0.698,0.0048175,0.0047525,6.499999999999995e-05,0.0004907313784967837,0.862
sys_support,system,baseline,gpt-4o-mini,gpt-4o-mini,False,127,127,0,0.0,0,0.03517222783956859,0.03517222783956859,0.0,0.0,0.0,0.00028905,0.00028905,0.0,0.0,1.0
sys_support,system,rule_based,gpt-4o-mini,gpt-4o-mini,False,127,120,7,5.512,0,0.03517222783956859,0.0351061678463094,0.0,6.605999325919043e-05,0.188,0.00028905,0.000288,1.0499999999999984e-06,2.642399730367652e-05,1.0
sys_support,system,llm_rewrite,gpt-4o-mini,gpt-4o-mini,False,127,101,26,20.472,288,0.03517222783956859,0.03492686215032018,0.009389956184698348,0.00024536568924840574,0.698,0.00028905,0.00028514999999999997,3.900000000000041e-06,9.814627569936299e-05,0.862
sys_support,system,agentic,gpt-4o-mini,gpt-4o-mini,False,127,101,26,20.472,641,0.03517222783956859,0.03492686215032018,0.014042467138523761,0.00024536568924840574,0.698,0.00028905,0.00028514999999999997,3.900000000000041e-06,9.814627569936299e-05,0.862
sys_support,system,baseline,gpt-4.1-mini,gpt-4o-mini,False,127,127,0,0.0,0,0.043965284799460734,0.043965284799460734,0.0,0.0,0.0,0.0007708,0.0007708,0.0,0.0,1.0
sys_support,system,rule_based,gpt-4.1-mini,gpt-4o-mini,False,127,120,7,5.512,0,0.043965284799460734,0.043882709807886756,0.0,8.257499157397763e-05,0.188,0.0007708,0.000768,2.7999999999999596e-06,3.3029996629588276e-05,1.0
sys_support,system,llm_rewrite,gpt-4.1-mini,gpt-4o-mini,False,127,101,26,20.472,288,0.043965284799460734,0.043658577687900234,0.009389956184698348,0.00030670711156050023,0.698,0.0007708,0.0007603999999999999,1.0400000000000036e-05,0.00012268284462419593,0.862
sys_support,system,agentic,gpt-4.1-mini,gpt-4o-mini,False,127,101,26,20.472,641,0.043965284799460734,0.043658577687900234,0.014042467138523761,0.00030670711156050023,0.698,0.0007708,0.0007603999999999999,1.0400000000000036e-05,0.00012268284462419593,0.862
sys_support,system,baseline,gpt-3.5-turbo,gpt-4o-mini,False,127,127,0,0.0,0,0.08793056959892147,0.08793056959892147,0.0,0.0,0.0,0.0007385,0.0007385,0.0,0.0,1.0
sys_support,system,rule_based,gpt-3.5-turbo,gpt-4o-mini,False,127,120,7,5.512,0,0.08793056959892147,0.08776541961577351,0.0,0.00016514998314795526,0.188,0.0007385,0.000735,3.500000000000031e-06,6.605999325917655e-05,1.0
sys_support,system,llm_rewrite,gpt-3.5-turbo,gpt-4o-mini,False,127,101,26,20.472,288,0.08793056959892147,0.08731715537580047,0.009389956184698348,0.0006134142231210005,0.698,0.0007385,0.0007255,1.299999999999999e-05,0.00024536568924839186,0.862
sys_support,system,agentic,gpt-3.5-turbo,gpt-4o-mini,False,127,101,26,20.472,641,0.08793056959892147,0.08731715537580047,0.014042467138523761,0.0006134142231210005,0.698,0.0007385,0.0007255,1.299999999999999e-05,0.00024536568924839186,0.862
